name	latitude	longitude	phone	address
Mahanagar Gas CNG Station	19.2611357	73.0910035		"Sapna Industrial Estate, Saravali, Gove, Bhiwandi"
Mahanagar Gas CNG Station	19.0368125	72.8420625		"Mahim West, Mahim, Mumbai"
Mahanagar Gas CNG Station	19.0989897	73.0178125		"75, Khairane Rd, T.T.C. Industrial Area, Sector 2, Kopar Khairane, Navi Mumbai"
Mahanagar Gas CNG Station	19.0119346	73.0357768		"226P+Q8C, Palm Beach Rd, Sector 15, CBD Belapur, Navi Mumbai"
Mahanagar Gas CNG Station	19.0472131	72.8785042		"Sewri - Chembur Rd, Municipal Kamgar Vasahat, Trombay Indusrial Area, Chembur, Mumbai"
Mahanagar Gas CNG Station	19.1931386	73.0960195		"53VW+7C6, Sagaon, Dombivli East, Dombivli"
Mahanagar Gas CNG Station	18.9895759	72.8354708		"Dr Babasaheb Ambedkar Marg, Gundecha Garden, Parel, Mumbai"
Mahanagar Gas CNG Station	19.2684287	73.0839999		"739M+8G4 CNG pump, Mumbai - Nashik Expy, Sapna Industrial Estate, Saravali, Ranjnoli, Bhiwandi"
Mahanagar Gas CNG Station	19.2846385	72.9424986		"Ghodbunder Rd, near Shiv Temple, Bhayandarpada, Thane West, Thane"
Mahanagar Gas CNG Station	19.0551743	72.8374333		"239, Swami Vivekananda Rd, S.V. Road, Bandra West, Mumbai"
Mahanagar Gas CNG Station	19.2897265	72.8645672		"7VQ7+VRW, Mira Bhayandar Rd, Shivar Garden, Mira Road East, Mira Bhayandar"
Mahanagar Gas CNG Station	19.2382783	73.1265575		"Hind Petrol Pump, Old, Agra Rd, near KC Gandhi School, opp. Dmart, Kalyan West"
Mahanagar Gas CNG Station	19.1698056	72.9397556		"LBS Marg, Sambhaji Nagar, Mulund West, Mumbai"
Mahanagar Gas CNG Station	19.1787934	72.8462324		"nadidwala colony, Swami Vivekananda Rd, Malad, Chincholi Phatak, Malad West, Mumbai"
Mahanagar Gas CNG Station	19.1321492	73.0038129		"Jio Regional Office, Park RTEC, Thane - Belapur Rd, Reliance Corporate Park, MIDC Industrial Area, Ghansoli, Navi Mumbai"
CNG Station	19.0738717	73.0036153		"225, Vashi-Turbhe Rd, APMC, APMC Market, Sector 18, Vashi, Navi Mumbai"
Mahanagar Gas CNG Station	19.1491382	72.9998004		"4XXX+MW4, Airoli Bridge Rd, Sector 5, Airoli, Navi Mumbai"
Mahanagar Gas CNG Station	19.06424	72.8600628		"Bandra Kurla Complex Rd, G Block BKC, Bharat Nagar, Bandra East, Mumbai"
Mahanagar Gas CNG Station	19.0576124	73.108111		"3455+26X, MIDC Rd, Taloja, Navi Mumbai"
Mahanagar Gas CNG Station	19.0152177	73.1074789		"Asudgaon, MH SH 76, Sector 18, Greater Khanda, Panvel, Navi Mumbai"
Mahanagar Gas CNG Station	19.2888009	72.8770043		"B2-501, Mari Gold Rd, Unique Gardens, Gaurav City, Mira Road East, Mira Bhayandar"
Mahanagar Gas CNG Station	18.9711215	73.131674		"NH4, Peth, Kolkhe Village, Panvel, Navi Mumbai"
Mahanagar Gas CNG Station	19.0578798	72.8368611		"261, Swami Vivekananda Rd, Bandra West, Mumbai"
Mahanagar Gas CNG Station	19.1947788	73.0861787		"Bhopar Rd, Bhadra Nagar, Dombivli East, Dombivli"
Mahanagar Gas CNG Station	18.9858017	72.8424994		"HPC Dealers 2,jackeria Bunder RD, Cotton Green, Cotton Green West, Sewri, Mumbai"
Gujarat Gas Limited - CNG station	19.3715452	73.1837729		"95CM+G9, Padgha, Borivali Tarf Rahur"
Mahanagar Gas CNG Station	19.1754789	73.0023061		"Plot No General 55, MIDC Rd, near Palampur Company, Digha Naka, Subhash Nagar, Dighe, Navi Mumbai"
Mahanagar Gas CNG Station	19.2907857	72.8627703		"Wing-A, WING-A, Mira Bhayandar Rd, Parshwa Nagar, Geeta Nagar, Mira Road East, Mira Bhayandar"
Mahanagar Gas CNG Station	19.3172445	73.0662182		"SHELAR village, Near Nadi Naka, Bhiwandi Wada road, Bhiwandi"
HP Petrol and Cng Pump - Radha fuel station	19.3288356	72.8936106		"NH 48, Naigaon East, Mumbai, Maljipada"
Mahanagar Gas CNG Station	19.2023766	72.9726207		"Khopat Rd, Khopat, Thane West, Thane"
Mahanagar Gas CNG Station	19.0060371	72.840732		"2R4R+C79, Dadar East, Mumbai"
Mahanagar Gas CNG Station	19.1490645	72.8400585		"11, Relief Road, Maharashtra Housing and Area Development Authority Colony, Prakash Nagar, Patliputra, Jogeshwari West, Mumbai"
Mahanagar Gas CNG Station	18.9836903	73.0275158		"X2MG+CVQ, Sector 2, Ulwe, Navi Mumbai, Wahal"
Mahanagar Gas CNG Station	19.1968658	72.8150737		"Marve Rd, Malad, Kharodi Village, Malad West, Mumbai"
Mahanagar Gas CNG Station	19.219783	72.9782795		"Kapurbawdi, Thane West, Thane"
Shree Uma CNG Station - Mahanagar Gas CNG	18.9675648	73.1287185		"JNPT Rd, Palaspe Phata, Panvel, Navi Mumbai"
Mahanagar Gas CNG Station	19.0665031	72.8667724		"4-5012, Trident Road, G Block BKC, Bandra Kurla Complex, Bandra East, Mumbai"
HP CNG Filling & Pump Station	18.9560221	72.8424527		"34, P D'Mello Rd, Princess Dock, Masjid Bandar East, Mandvi, Mumbai"
Shri Samarth Krupa CNG Pump PVT Ltd	19.1439063	73.0479891		"1, Kalyan - Shilphata Rd, Shilphata, Mumbai, Thane"
Mahanagar Gas CNG Station	19.1173852	72.8443807		"169, Swami Vivekananda Rd, Zalawad Nagar, Shree Ram Nagar, Andheri West, Mumbai"
RK Cng - Mahanagar Gas CNG Station	19.205594	73.1988537		"Opposite Shanker Mandir, Near Wimco Naka, Kalyan Badlapur Road,, Ambernath"
Bharat Petroleum CNG pump	19.052171	73.0789257		"332H+VH7, Central Park Rd, Sector-19, Kharghar, Navi Mumbai"
Mahanagar Gas CNG Station	18.9610548	72.8201164		"2, Raja Ram Mohan Roy Rd, Grant Road East, Shapur Baug, Grant Road, Mumbai"
NIRU CNG STATION	19.1216428	72.9988403		"Shakti Developers, Sector 8, Sector 5, Jijamata Nagar, Ghansoli, Navi Mumbai"
Twincity CNG station	19.0576465	73.1082031		"Industrial Area, A-2, MIDC, Taloja, Navi Mumbai"
Mahanagar Gas CNG Station	19.1908591	73.1964742		"Mahalaxmi Nagar, Ambernath"
Mahanagar Gas CNG Station	19.2639355	73.0324299		"Valgaon, Dapoda road, Dist:, Bhiwandi"
Mahanagar Gas CNG Station	19.012925	73.108159		"410206, Sector - 2, Khanda Colony, Panvel, Navi Mumbai"
Maharashtra Natural Gas Ltd CNG Station	18.733608	73.6524789		"Near, MIDC Road, Vishal Lawns Raod, Talegaon Dabhade"
Shevantai CNG station	19.1257225	73.9820369		"Pune - Nashik Hwy, Pate Khaire Mala, Narayangaon"
Sai Ganesh Petroleum & CNG Station Ranjangaon Ganpati	18.7475083	74.2332405		"Ranjangaon Ganpati Taluka Shirur Dist Pune Pune Ahmadnagar Highway, Kopargaon - Shirdi, Pune - Ahilyanagar Hwy, Ranjangaon"
CNG PUMP SIDDHESH FILLING STATION	19.1616646	74.0553932		"5364+W63, Vadgaon Kandali, Ale"
Maharashtra Natural Gas Ltd CNG Station	18.7589442	73.8286493		"QR5H+HFC, Kharabwadi"
GAWADE CNG STATION	18.8330305	73.9065877		"71/4 Pabal Road, Tal, Rajgurunagar, Khed taluka"
MNGL Nanekar CNG Station & Pump	18.7547774	73.8548445		"484, Talegaon-Chakan Rd, near Shreya Garden, Nanekarwadi"
Maharashtra Natural Gas Ltd CNG Station	18.7594537	73.8363835		"Ground Floor, QR4P+X23, Kharabwadi"
Bharat Petroleum CNG & Petrol Pump	18.7539207	73.8003131		"QR32+G4V, Talegaon-Chakan Rd, Mahalunge Ingale"
MNGL CNG PUMP	18.7398607	73.7453073		"PPQW+W4V, Sudhavadi"
Maharashtra Natural Gas Ltd CNG Station	18.7730612	73.8684797		QVF9+786
Torrent CNG	19.1900831	74.0925615		"53QV+X7, Padirwadi"
Maharashtra Natural Gas Ltd CNG Station	18.7607023	73.8598158		"QV65+7W9, Chakan"
Maharashtra Natural Gas Ltd CNG Station	18.7385222	73.8576235		"PVQ5+C25, Nanekarwadi"
B D Petroleum with MNGL CNG Pump	18.7398459	73.9069024		"Chakan Shikrapur Rd, opposite Indian Oil Bottling Plant, Bhose"
Bharat Petroleum and CNG	19.525155	74.2033332		"NH-50, Pune - Nashik Hwy, Indira Nagar, AMRUTNAGAR, Sangamner"
S N Jaju Petroleum and CNG	19.5685172	74.2025788		"Akole Naka, Rangargalli, Sangamner"
CNG Pump	18.7372002	73.6389598		"PJPQ+VHP, Telco Colony, Milind Nagar, Vadgaon"
CNG BPCL COMPANY VIJAYA PETROLEUM	19.2722635	74.1505775		"Bota, Pune-Nashik highway, Near Vidyaniketan collage Bota, A.nagar"
Shiv Shakti Petroleum cng	18.7476594	73.8768106		"PVXG+2PM, Kadachiwadi"
SNEH PETROLEUM AND CNG (HINDUSTAN PETROLEUM)	19.5238438	74.2021301		"804, Hiwargaon Pawsa, Next to toll plaza, Sangamner"
"Chakan Petrol Depot, CNG ONLINE pump"	18.7606196	73.8598573		"N.H.50, At Post Chakan, Taluka-Khed, Pune - Nashik Hwy, Chakan"
Cng pump	19.2574023	74.6699718		"7M49+XX, Ismalpur"
CNG PETROL PUMP-Shantilal Kantilal And sons	19.2939138	74.7149597		"Rahuri vambori Road, Vambori"
"Bharat Petroleum Petrol Pump , R J PETROLEUM CNG online"	18.7961837	74.6563033		Kolgaon
Gujarat Gas CNG Station	19.7880255	72.7533834		"Plot No 10/1, MIDC Rd, Tarapur M.I.D.C., Industrial Area, Tarapur, Boisar"
Indian Oil Petrol Diesel CNG	19.7902533	72.9117417		"QWR6+4M5, Unnamed Road, Khadkawane"
Petrol Pump & CNG	19.803533	73.0930523		"Shop No.01 Near Hp petrolpump Palghar Dhanu, Road, Vikramgad"
MNGL Shivajirao Jadhav & Sons CNG Pump Station	20.2745859	74.0960763		"AH47, Vadalibhoi"
YUKTAAM CNG STATION	19.8127957	74.2239074		"R67F+4H7, Ghoti - Shirdi Rd, fulenagr"
CNG PUMP AT BHARAT PETROLEUM	20.2745597	74.095909		"73FW+R9F, AH47, Vadalibhoi"
Bharat Petroleum Pump with CNG and Electric Vehicle Charging Station	20.2748202	74.0960519		"Nashik Rd, Vadalibhoi"
"Om Samarth Petroleum & CNG, BPCL Dealer"	20.2101262	73.8323688		"opp. Janta English School, Dindori"
"BPCL Dwarkamai petrol pump, (Bharat petroleum)CNG station"	20.2454513	75.1217653		"bypass, near Hotel Nanacha Dhaba, Kannad, Rail Tanda"
"Bharat Petroleum, CNG Petrol Pump -Harsh Petroleum"	19.9277221	75.2039261		"MALIWADA, Chhatrapati Sambhajinagar"
IRM Energy CNG Station	20.8008857	70.6943408		"RM2V+8PR, Veraval highway, Sugar factory road, Kodinar, opposite to gayatri temple, Selinity Colony, Kodinar"
IRM CNG Station	20.7779958	71.0444571		"Q2HV+5QW, GJ SH 104, Shastri Nagar, Una, Delvada"
Gujrat Gas	21.5754287	71.8467752		"HRGW+5P, Malpara"
Fuel gas station	21.468628	72.1128071		NH51
Sangh gas godown	21.0968202	71.7534962		"K K mill housing society, nr. Railway station, Mahuva"
Gujarat Gas CNG Station	20.7663008	73.0590896		"Q385+GJG, Chikhli, Thala"
Gujarat Gas CNG Station	20.7641484	73.0136464		"Q277+MF2, Bilimora"
Gujarat Gas CNG Station	20.7809812	73.08483		"Q3JM+9WW, Alipor"
Gujarat Gas CNG Station	20.7791833	73.0622276		"Q3H6+MVP, NH 48, Thala, Chikhli"
CNG & Petrol Pump	21.304254	73.1790308		"GJ SH 65, Beside Hotel Navrang, Surat"
M/S MESU GASOLINE	21.2354383	74.8384575		"Gat No.295/2, NH-3, Mumbai Agra Highway Varshi, Tal. Shindkheda, Varshi"
Gujarat Gas CNG Station	21.7541289	71.0016506		"Q232+MM2, Derdi"
Gujarat Gas (Raghuvir) CNG Pump	21.7770923	70.6351205		"QJGP+R2X, Dhareshwer Bistar, Dhareshvar, Jetpur"
HP PETROL PUMP & CNG PUMP - P H WADIA AND SONS	21.7544524	70.6177431		"CNG and Petrol Pump, Tinbati chowk, Jetpur - Junagadh Hwy, Jetpur"
SOMNATH CNG STATION	21.7592304	70.600528		"QJ52+P4, Jetpur"
Gujarat Gas CNG Station	22.051314	71.2190315		"Anand Dham Society, Jasdan"
Gujarat Gas CNG Station	21.7422804	72.1501141		"P5R2+V3Q, Kaminiyanagar, Bhavnagar"
Swastik Auto Service and CNG Station	21.742345	72.1499855		"Dukhi Shyam Bapa Cir, Kaminiyanagar, Bhavnagar"
Gujarat Gas CNG Station	21.760417	72.1118254		"Q466+5P8, Desai Nagar, Bhavnagar Para, Bhavnagar"
Gujarat Gas CNG Station	21.7502238	72.1332156		"Q42M+475, ISCON Mega City, Vidhyanagar, isconmega, Bhavnagar"
Gujarat Gas CNG Station	21.7357745	71.75257		PQP3+82Q
Gujarat Gas CNG Station	21.754089	72.1721478		"Q53C+JVJ, Akhilesh Rd, Subhashnagar, Bhavnagar"
Shree Raj momai petroleum and CNG pump	21.7291595	71.9690092		"Bhavnagar - Rajkot Rd, Saujanya Society, Gohil Nagar, Sihor"
Bharat Petroleum CNG Gas Station	21.7559152	72.1015437		"Q442+9JR, Bhavnagar - Rajkot Rd, Chitra, Bhavnagar"
BPCL Shiv Petroleum & CNG	21.7543265	72.0815836		"Survey no. 183/3,plot no.2,bhavnagar-dholera road,near nari chowkdi,vartej, Bhavnagar"
Gujarat Gas CNG Station	21.7456981	72.0465837		"Survey No-411/P2, Village:- Vartej, Ta, Bhavnagar"
HP Petrol Pump - Somnath CNG Fuel Station	21.7358812	71.7526274		"Survey NO. 137P1 Village Sanosara Rajkot Highway, Ahmedabad"
CNG gas	21.7421831	72.0692671		"P3R9+VPC, NR SIDSAR ROAD, opp. INDIANOIL, CHOWKDI, Vartej"
Suhel petroleum CNG STATION GUJARAT GAS	21.7542993	72.9329664		"Jambusar - Bharuch Rd, at post, Derol"
Bharat Petroleum and CNG Pump	22.2541946	73.2575941		"7735+M28, GJ SH 11, Ratanpur"
Gujarat Gas CNG pump	21.7319892	73.0278473		"99/3, Golden Quadrilateral, Vadadla, Bharuch"
Ma chamunda cng petrol pump	22.3131008	74.3371422		"Alirajpur, Dipa Ki Choki"
NAVDURGA PETROLEUM & CNG GAS STATION	22.3003727	73.9982911		"Highway, Chhota Udepur"
Bharat Petroleum & CNG -Karan Petroleum	22.2843694	73.7188284		"ALIKHERWA, BODELI, CHHOTAUDEPUR"
CNG pump	22.3084941	74.0119993		"8256+9QX, Rathwa Colony, Chhota Udepur"
Naveriya Gas CNG Station	22.2738918	75.4896271		"Mumbai - Agra Hwy, Bhodal"
Naveriya Gas CNG Station d	22.6132954	75.3494101		"NH 47, Jetpura, Dhar, Magajpura"
HP Petrol Pump Shivam Fuels & CNG Pump Station	22.3310827	75.5007365		"8GJ2+M7J Mumbai - Agra National Highway, Bypass, Kakarda, Gujri"
SHREEJI CNG PETROL PUMP K.B. ROAD NANPUR	22.2714106	74.53269		Dholkheda
IGL CNG station	26.5395951	74.8672554		"GVQ8+RWJ, Kishanghar"
RAPRASTHA GAS LIMITED	26.5395923	74.8672059		"Rajasthan 305801, India"
"Auto Gas Pump ( Go Gas) , Gagwana"	26.5270091	74.7287917		"Gagwana puliya ke pass, ajmer, Delhi - Ajmer Expy"
Shri ram cng pump	26.6492458	77.6132706		"JJX7+M8R, Malak Para, Bari"
Torrent Gas CNG Station	26.5251971	77.3456327		"Laxmi Filling Station, IOCL Station, NH-11B Sirmathura, Karauli Road, Basantpura"
Aavantika Gas Limited CNG Station	26.2433109	78.2095975		"66V5+8RF, Bhind Rd, Morar, Gwalior"
Petrol & CNG Pump -Sheela Sons	26.2656635	78.216931		"7688+7Q7 Bharat Petrol Pump, Airport Rd, opp. BSF colony, Shubhanjalipuram, Gwalior"
Police Welfare CNG Filling Station	26.192496	78.1504498		"55V2+26G, Idgah, Madhav Ganj, Gwalior"
Aavantika Gas Limited CNG Station	26.3159355	78.1164325		"8488+9HF, Mumbai - Agra Hwy, Jinawali"
CNG PETROL PUMP STATION	26.2188362	78.1532568		"Bahodapur Rd, near Central Jail, Police Line, Ghosipura, Gwalior"
HP PETROL /CNG PUMP - GWALIOR SERVICE STATION	26.212111	78.171518		"Maharani Laxmibai Marg, Beside BOI, Jayendraganj, Lashkar, Gwalior"
Avantika CNG station (Laxmi Mukund Fuel Station -CNG	26.1857545	78.1736345		"Naka Chander Vani, Police Station, Near, Jhansi Rd, Paras Vihar Colony, Vijaynagar, Gwalior"
Aavantika Gas Limited CNG Station	26.2647029	78.2170903		"7678+VRP, Airport Rd, BSF Colony, Deen Dayal Nagar, Gwalior"
Aavantika Gas Limited CNG Station	26.212041	78.1714591		"656C+VH5, Phool Bagh, Lashkar, Gwalior"
Aavantika Gas Limited CNG Station	26.1788133	78.2139833		"56H7+GHH, Gwalior"
Aavantika Gas Limited CNG Station	26.2054845	78.1403859		"644R+64G, Jagrati Nagar, Gwalior"
Jio-bp CNG Station AB Road Moti Jheel	26.2546908	78.1391095		"Survey No.449, AB Road, near Fruit Mandi, Moti Jheel, Akbarpur, Gwalior"
"CNG, K L Petroleum"	26.1698356	78.2221475		"New Gwalior bypass, near DPS School, Nainagir"
CNG POLICE WELFARE SOCIETY	26.1863135	78.1531251		"Jawahar Colony, Lashkar, Gwalior"
Aavantika Gas Limited CNG Station	26.2548741	78.1685215		"CNG Mother Station, Sharma Farm Road, Morena Link Rd, near ABV-IIITM College, Gwalior"
CNG STATION	26.360819	79.675875		"9M6G+89C, NH 19, Mundadeo"
JAI MAA FILLING STATION CNG	26.3828068	79.4392637		"9CMQ+4PC, Gursahaiganj - Jalaun Rd, Durha Kalpi"
Suraj CNG STATION	27.5269304	75.303156		"G8G3+Q7C, Ranoli Station Rd, Ranoli"
CNG filling station	27.5108297	76.6014815		Kesharpur
Torrent Gas CNG Station - Amarnath Gupta BPCL	27.5570721	76.6352132		"HJ5P+82R, mungaska, Jyoti Nagar, Alwar"
Petrol & Cng pump	27.5297998	76.6940627		"197, 197, Baker St, Matsya Industrial Area, Alwar, Desoola"
Torrent Gas CNG Station	27.5332138	77.6570129		"GMM4+7RJ, Mode, NH2, Jaisinghpura Bangar, Chhatikara"
GAIL Gas CNG Station	27.5447425	77.5384421		"GGVQ+V9W, Junhaidi"
GAIL Gas Ltd CNG Station	27.5648873	77.6565589		"HM74+XJ3, Opp Omaxe Chhatikara, Road, Vrindavan"
GAIL Gas CNG Station	27.5693001	77.620713		"HJ9C+J8, Vrindavan"
GAIL Gas CNG Station	27.6419193	77.383328		J9RM+P7X
Defence cng pump	28.0441923	77.3419979		"70.5 m, Delhi mathura Road, Bamnikhera"
Adani Gas CNG Station	27.8780106	77.3848338		"V9HP+72, Bhulwana, Hodal"
Navodaya CNG Station	27.8508168	76.9626219		"Village - Nawli, Bodikhoti Chowk, Tehsil- Ferozepur Jhirka - District - Mewat (Nuh, Firozpur Jhirka"
Adani CNG station	27.738702	76.984145		"PXQM+FM, Maholi"
"M/s PRA GAS, CNG Station"	28.0257224	77.1257105		"24GG+77P, Jaisinghpur, Kalanjar"
Torrent Gas CNG Station	27.5464518	77.6406113		"GJWR+H6Q, Kota"
Torrent CNG Gas station	27.8712807	76.7643674		"Bhiwadi - Alwar Rd, Chamroda, Kishangarh Bas"
Cng pump mathura	27.5331428	77.6569318		NH19
HP PETROL PUMP AND CNG PUMP - SHRI HIGHWAY SERVICE STATION	27.532798	77.656154		"HPC Dealer BYE Pass (village Charora Mathura, NH2, Agra"
Kargil Patrol Pump & CNG Pump	27.863537	77.3968966		"NH2, Hodal"
CNG Pump	27.7922972	77.0108295		"Q2R6+W88, Baghola"
Gail Gas - CNG Pump Vrindavan	27.5648807	77.6565407		"Rukmani vihar, Vrindavan"
HODAL CNG FILLING STATION	27.8712255	77.3924029		"V9CR+FXR, Bhulwana, Hodal"
Sarita CNG Filling Station-Hindustan Petroleum	27.7075719	76.7365193		"Alwar Bhiwadi Highway Near papdi toll tax 22 km before, Kithoor"
Bankey Bihari Indian Oil Petrol & CNG Pump	27.546484	77.6407198		"Mathura, NH-2, Delhi Agra Road, Allaipur, Allaipur"
Adani Cng	27.9444509	77.3485373		"W8VX+VF, Banchari"
Dau Ji Filling Station Adani CNG Pump	27.9744286	77.339719		"X8FQ+QV9, Khatela Sarai"
Shivalik Gas	27.6559697	77.5462796		"01, Infront Of KD College Of Nursing, Nh19, Akbarpur"
Torrent Gas CNG Station	27.519963	77.7245453		"GP9F+XRM, Raya Rd, Laxmi Nagar, Mathura, Lohaban"
GAIL Gas CNG Station	27.5627425	77.7265921		"HP7G+3JW, Panigaon Banger"
GAIL Gas CNG Station	27.5736287	77.8377302		"Bichpuri, Hathras - Mathura Rd"
CNG RAYA	27.5736728	77.837791		"HRFP+FR, Shivli"
Abhaya Filling Station CNG	27.3903396	78.6863389		"9MRP+4G, Bakshipur Rijor"
Vijay singh filling station CNG Diesel Petrol	27.4397379	78.2599312		Jalesar
CNG.petrolpump jalesar etah	27.4657988	78.2992259		Jalesar
Hindustan Petroleum and CNG pump	27.3779	78.9866		"Sujrai Dehat, Mainpuri, NH-91, Aligrah Kanpur Road, Kurawali, Kurawali"
Jagannath CNG station	27.2987522	79.1013798		"to, Fardpur - Jagatpur Rd, near Jamthari, Mainpuri, Malpur"
Neha filling station CNG	27.3937097	79.6159139		"Chandpur, Amethi Jadid"
Cng pump	28.5680771	76.6665812		"HM99+42F, Babra"
Haryana City Gas (KCE) Pvt. Ltd. CNG Station	28.5482873	76.7128857		"Highway Filling Station, Gurgaon, Jhajjar Rd, Jhajjar"
CNG Mahadev Filling Station NH 352	28.5678187	76.66671		"CNG, Shri Ram Filling Station, NH352, Silani, Jhajjar"
HCG CNG Station Price 86.30	28.5679624	76.6667842		"Sri Ram Filling Station, Jhajjar"
HP PETROL PUMP - MANN FILLING STATION And CNG Station	28.4933409	76.6575253		"Hpcl Retail Outlet Village Chandpur PO Machhrauli Tehsil, Gurgaon"
Indraprastha Gas Limited CNG Station	28.6819359	77.2297438		"Metcalfe House, Bus Stop, Outer Ring Rd, opposite Delhi, AH-2, Chandrawal 1, Civil Lines, Delhi"
Indraprastha Gas Limited CNG Station	28.5674837	77.1757086		"Tamil Sangam Marg, O Block, Sector 10, Rama Krishna Puram, New Delhi"
Indraprastha Gas Limited CNG Station	28.5532593	77.1805		"Outer Ring Rd, Sector 3, Rama Krishna Puram, New Delhi"
Indraprastha Gas Limited CNG Station	28.5859549	77.2606012		"115 - C, Mahatma Gandhi Rd, Vidyut Vihar, Phase 1, Sarai Kale Khan, New Delhi"
Indraprastha Gas Limited CNG Station	28.5208807	77.2948013		"Delhi Metro Housing Complex, Block B, Ali Extension, Ali, New Delhi"
Bharat Petroleum Petrol + cng Pump	28.5683714	77.7713372		HQ9C+8GX
CNG PUMP	28.9803098	77.7251816		"11, Baraut Rd, Victoria Park, Ramgarhi, Baghpat, Meerut"
Ali Cng Lpg Fuel System	28.7194393	77.7794496		"आवास विकास कॉलोनी, गोल्डन जिम के सामने बुलन्दशहर रोड, हापुड़- 245101"
Rohtak CNG And Repair	29.3521696	76.6974637		"1, Panipat Rd, Urlana Kalan"
THINK Gas CNG Station	29.2171477	77.4252464		"SAI CNG FUELS, Muzaffarnagar-Barut Road, Bhadal"
Indianoil-Adani Gas Pvt Ltd CNG Station	29.2168565	77.0182364		"70 MILE STONE, G.T, GT Karnal Rd, Samalkha"
HP CNG - Om Sai Filling Station	29.1633623	77.0330183		"Haryana 131101, India"
Think gas CNG pump	29.216801	77.2822651		"SH 57, Asara"
Gail Gas Cng	30.3054935	78.0404846		"73, Race Course Rd, Amarshahid Anand Colony, Race Course, Dehradun"
Chugh Gas Service	30.3128174	78.0239649		"20, 20, Delhi Rd, Patthri Bagh, Dehradun"
Gujjar CNG Station	31.6434001	74.1830148		"Lahore - Sheikhupura - Faisalabad Rd, Nasir Abad, Ferozewala"
SNS CNG Station ⛽	31.6620851	74.1391355		Pakistan
Al-Rehman CNG Station	31.6710969	74.1103235		"M4C6+C4P, Nabipur"
Kool CNG Station	31.6933152	74.049007		"Lahore Sheikhupura Rd, Shekhupura"
CNG station	32.6156842	74.1495796		"J48X+7VC, Unnamed Road, Chak Manju"
Warraich CNG	32.6033834	74.1362054		"Khasra No 34, Khatooni No 894, Khewat No 701, 125 Gujrat - Jalalpur Jattan Rd, Duwata"
Albasi CNG	32.646085	74.2108879		"J6W6+C98, Tanda Road, Jalalpur Jattan"
Mian CNG	32.5551584	74.045276		"H24W+346, Gujrat Bypass, Gujrat"
Five Star CNG	32.5370323	74.0630867		"G3P7+R68, Gujrat Bypass, Harya Wala, Gujrat"
Al-Kuwait CNG	32.5081266	74.0812545		"Khewat No 844, Khatooni No 868, Khasra No 73/29, Gujrat Bypass, Dheer Key, Punjab"
Ansari CNG	32.5697301	74.0419886		"Khasra No 648, Khatooni No 407, Khewat No 270, Gujrat Bypass Naikabad, Adowal, Gujrat"
Al Noor CNG	32.5288448	74.0689985		"G3H9+GHQ, Bypass, Gujrat"
PSO (Husnain Petroleum & CNG)	32.4037411	74.1235219		"C43F+FCR, Dhaunkal"
Ghausia CNG	32.5414242	74.0649909		"Khasra No 1435, Khatooni No 647, Khewat No 362, Shadiwal, Gujrat Rd, Shadiwal"
Zafar CNG	32.5920396	74.0482584		"H2RX+R86, GT Rd, Service Mor, Baghdad Colony, Gujrat"
Al Hussain CNG	32.4958511	74.0879824		"N5, Gujrat"
Alfateh CNG	32.5632439	74.0406361		"H27R+77R, Sargodha Road Area, Gujrat"
